name,type,start_time,duration,"ack","address","read","data","error"
"I2C","start",62.26808,1.60000003e-07,,,,,
"I2C","address",62.2681154,2.544e-05,true,0x73,false,,
"I2C","data",62.2681512,2.544e-05,true,,,0x19,
"I2C","start",62.2682291,1.59999996e-07,,,,,
"I2C","address",62.2682325,2.544e-05,true,0x73,true,,
"I2C","data",62.2682597,2.528e-05,false,,,0x51,
"I2C","stop",62.2682968,1.59999996e-07,,,,,
"I2C","start",62.2685253,1.59999996e-07,,,,,
"I2C","address",62.2685606,2.544e-05,true,0x73,false,,
"I2C","data",62.2685965,2.544e-05,true,,,0x30,
"I2C","start",62.2686739,1.59999996e-07,,,,,
"I2C","address",62.2686771,2.544e-05,true,0x73,true,,
"I2C","data",62.2687043,2.544e-05,true,,,0x0B,
"I2C","data",62.2687314,2.544e-05,true,,,0x00,
"I2C","data",62.2688782,2.544e-05,true,,,0x8F,
"I2C","data",62.2689054,2.544e-05,true,,,0x2B,
"I2C","data",62.2690522,2.544e-05,true,,,0x06,
"I2C","data",62.2690792,2.544e-05,true,,,0xA1,
"I2C","data",62.2691064,2.544e-05,true,,,0x01,
"I2C","data",62.2691334,2.544e-05,true,,,0xFF,
"I2C","data",62.2691606,2.544e-05,true,,,0x9A,
"I2C","data",62.2691877,2.56e-05,true,,,0x01,
"I2C","data",62.2692149,2.544e-05,true,,,0x00,
"I2C","data",62.2692421,2.544e-05,false,,,0x00,
"I2C","stop",62.2692794,1.59999996e-07,,,,,
"I2C","start",62.2694254,1.59999996e-07,,,,,
"I2C","address",62.2694606,2.544e-05,true,0x73,false,,
"I2C","data",62.2694995,2.544e-05,true,,,0x10,
"I2C","data",62.2695267,2.56e-05,true,,,0x04,
"I2C","data",62.2695541,2.544e-05,true,,,0x00,
"I2C","stop",62.2695899,1.60000003e-07,,,,,
"I2C","start",62.2697258,1.59999996e-07,,,,,
"I2C","address",62.269761,2.544e-05,true,0x73,false,,
"I2C","data",62.2697968,2.544e-05,true,,,0x10,
"I2C","start",62.2698747,1.60000003e-07,,,,,
"I2C","address",62.2698779,2.56e-05,true,0x73,true,,
"I2C","data",62.2699051,2.544e-05,true,,,0x01,
"I2C","data",62.2699323,2.544e-05,false,,,0x00,
"I2C","stop",62.2699696,1.59999996e-07,,,,,
"I2C","start",62.2701019,1.60000003e-07,,,,,
"I2C","address",62.2701371,2.528e-05,true,0x73,false,,
"I2C","data",62.2701728,2.544e-05,true,,,0x10,
"I2C","data",62.2702002,2.544e-05,true,,,0x01,
"I2C","data",62.2702275,2.528e-05,true,,,0x00,
"I2C","stop",62.2702632,1.60000003e-07,,,,,
"I2C","start",62.2703909,1.60000003e-07,,,,,
"I2C","address",62.2704262,2.528e-05,true,0x73,false,,
"I2C","data",62.2704619,2.544e-05,true,,,0x1A,
"I2C","start",62.2705398,1.59999996e-07,,,,,
"I2C","address",62.2705432,2.544e-05,true,0x73,true,,
"I2C","data",62.2705702,2.544e-05,false,,,0x2A,
"I2C","stop",62.2706075,1.60000003e-07,,,,,
"I2C","start",62.2707373,1.59999996e-07,,,,,
"I2C","address",62.2707726,2.544e-05,true,0x73,false,,
"I2C","data",62.27082,2.544e-05,true,,,0x1D,
"I2C","start",62.2708979,1.59999996e-07,,,,,
"I2C","address",62.2709013,2.528e-05,true,0x73,true,,
"I2C","data",62.2709283,2.544e-05,false,,,0x1C,
"I2C","stop",62.2709656,1.60000011e-07,,,,,
"I2C","start",62.2711458,1.59999996e-07,,,,,
"I2C","address",62.2711808,2.528e-05,true,0x73,false,,
"I2C","data",62.2712163,2.544e-05,true,,,0x2F,
"I2C","data",62.2712435,2.528e-05,true,,,0x27,
"I2C","stop",62.271279,1.60000003e-07,,,,,
"I2C","start",62.2714006,1.60000003e-07,,,,,
"I2C","address",62.2714358,2.528e-05,true,0x73,false,,
"I2C","data",62.2714715,2.528e-05,true,,,0x12,
"I2C","start",62.2715493,1.60000003e-07,,,,,
"I2C","address",62.2715526,2.528e-05,true,0x73,true,,
"I2C","data",62.2715797,2.544e-05,true,,,0x7F,
"I2C","data",62.2716067,2.544e-05,false,,,0x02,
"I2C","stop",62.271644,1.60000003e-07,,,,,
"I2C","start",62.2717754,1.59999996e-07,,,,,
"I2C","address",62.2718107,2.544e-05,true,0x73,false,,
"I2C","data",62.2718466,2.544e-05,true,,,0x14,
"I2C","start",62.2719245,1.60000003e-07,,,,,
"I2C","address",62.2719278,2.528e-05,true,0x73,true,,
"I2C","data",62.2719549,2.544e-05,false,,,0x04,
"I2C","stop",62.2719922,1.60000003e-07,,,,,
"I2C","start",62.3329987,1.60000003e-07,,,,,
"I2C","address",62.3330368,2.544e-05,true,0x73,false,,
"I2C","data",62.3330763,2.544e-05,true,,,0x10,
"I2C","start",62.3331576,1.60000003e-07,,,,,
"I2C","address",62.333161,2.544e-05,true,0x73,true,,
"I2C","data",62.333188,2.544e-05,true,,,0x01,
"I2C","data",62.333215,2.56e-05,false,,,0x00,
"I2C","stop",62.3332562,1.59999996e-07,,,,,
"I2C","start",62.3334115,1.59999996e-07,,,,,
"I2C","address",62.3334482,2.544e-05,true,0x73,false,,
"I2C","data",62.3334838,2.544e-05,true,,,0x10,
"I2C","start",62.3335618,1.59999996e-07,,,,,
"I2C","address",62.3335651,2.544e-05,true,0x73,true,,
"I2C","data",62.3335922,2.544e-05,true,,,0x01,
"I2C","data",62.3336194,2.544e-05,false,,,0x00,
"I2C","stop",62.3336566,1.59999996e-07,,,,,
"I2C","start",62.3337902,1.59999996e-07,,,,,
"I2C","address",62.3338269,2.544e-05,true,0x73,false,,
"I2C","data",62.3338627,2.544e-05,true,,,0x19,
"I2C","start",62.3339405,1.59999996e-07,,,,,
"I2C","address",62.3339438,2.544e-05,true,0x73,true,,
"I2C","data",62.333971,2.544e-05,false,,,0x51,
"I2C","stop",62.3340083,1.60000003e-07,,,,,
"I2C","start",62.3341397,1.59999996e-07,,,,,
"I2C","address",62.3341762,2.544e-05,true,0x73,false,,
"I2C","data",62.334212,2.544e-05,true,,,0x10,
"I2C","data",62.3342394,2.528e-05,true,,,0x01,
"I2C","data",62.3342666,2.544e-05,true,,,0x00,
"I2C","stop",62.3343022,1.60000003e-07,,,,,
"I2C","start",62.3344299,1.60000003e-07,,,,,
"I2C","address",62.3344666,2.544e-05,true,0x73,false,,
"I2C","data",62.3345067,2.544e-05,true,,,0x1A,
"I2C","start",62.3345845,1.60000003e-07,,,,,
"I2C","address",62.3345878,2.544e-05,true,0x73,true,,
"I2C","data",62.3346149,2.544e-05,false,,,0x2A,
"I2C","stop",62.3346522,1.59999996e-07,,,,,
"I2C","start",62.3347818,1.59999996e-07,,,,,
"I2C","address",62.3348186,2.544e-05,true,0x73,false,,
"I2C","data",62.3348544,2.528e-05,true,,,0x1D,
"I2C","start",62.3349322,1.59999996e-07,,,,,
"I2C","address",62.3349355,2.544e-05,true,0x73,true,,
"I2C","data",62.3349626,2.544e-05,false,,,0x18,
"I2C","stop",62.3349998,1.59999996e-07,,,,,
"I2C","start",62.335139,1.59999996e-07,,,,,
"I2C","address",62.3351757,2.544e-05,true,0x73,false,,
"I2C","data",62.3352115,2.544e-05,true,,,0x12,
"I2C","start",62.3352893,1.59999996e-07,,,,,
"I2C","address",62.3352926,2.544e-05,true,0x73,true,,
"I2C","data",62.3353198,2.528e-05,true,,,0x7F,
"I2C","data",62.3353469,2.544e-05,false,,,0x02,
"I2C","stop",62.3353842,1.60000011e-07,,,,,
"I2C","start",62.3355514,1.60000003e-07,,,,,
"I2C","address",62.335588,2.528e-05,true,0x73,false,,
"I2C","data",62.3356237,2.544e-05,true,,,0x14,
"I2C","start",62.3357016,1.59999996e-07,,,,,
"I2C","address",62.3357048,2.544e-05,true,0x73,true,,
"I2C","data",62.335732,2.544e-05,false,,,0x04,
"I2C","stop",62.3357693,1.59999996e-07,,,,,
"I2C","start",62.3503778,1.59999996e-07,,,,,
"I2C","address",62.3504157,2.528e-05,true,0x73,false,,
"I2C","data",62.350455,2.544e-05,true,,,0x10,
"I2C","start",62.3505362,1.60000011e-07,,,,,
"I2C","address",62.3505395,2.544e-05,true,0x73,true,,
"I2C","data",62.3505666,2.544e-05,true,,,0x04,
"I2C","data",62.3505936,2.544e-05,false,,,0x00,
"I2C","stop",62.3506346,1.59999996e-07,,,,,
"I2C","start",62.3507896,1.60000003e-07,,,,,
"I2C","address",62.3508262,2.528e-05,true,0x73,false,,
"I2C","data",62.3508619,2.544e-05,true,,,0x10,
"I2C","start",62.3509395,1.60000003e-07,,,,,
"I2C","address",62.3509429,2.544e-05,true,0x73,true,,
"I2C","data",62.3509699,2.528e-05,true,,,0x04,
"I2C","data",62.350997,2.528e-05,false,,,0x00,
"I2C","stop",62.3510339,1.59999996e-07,,,,,
"I2C","start",62.3511667,1.60000003e-07,,,,,
"I2C","address",62.3512032,2.544e-05,true,0x73,false,,
"I2C","data",62.3512389,2.544e-05,true,,,0x19,
"I2C","start",62.3513166,1.60000003e-07,,,,,
"I2C","address",62.3513198,2.544e-05,true,0x73,true,,
"I2C","data",62.351347,2.544e-05,false,,,0x51,
"I2C","stop",62.3513843,1.59999996e-07,,,,,
"I2C","start",62.3515342,1.59999996e-07,,,,,
"I2C","address",62.3515709,2.56e-05,true,0x73,false,,
"I2C","data",62.3516069,2.544e-05,true,,,0x30,
"I2C","start",62.3516843,1.60000003e-07,,,,,
"I2C","address",62.3516877,2.544e-05,true,0x73,true,,
"I2C","data",62.3517149,2.544e-05,true,,,0x0B,
"I2C","data",62.3517419,2.544e-05,true,,,0x00,
"I2C","data",62.3518886,2.544e-05,true,,,0x8F,
"I2C","data",62.3519158,2.544e-05,true,,,0x2D,
"I2C","data",62.3520627,2.544e-05,true,,,0x06,
"I2C","data",62.3520898,2.544e-05,true,,,0xA1,
"I2C","data",62.352117,2.544e-05,true,,,0x01,
"I2C","data",62.352144,2.544e-05,true,,,0xFF,
"I2C","data",62.352171,2.544e-05,true,,,0x9A,
"I2C","data",62.3521982,2.544e-05,true,,,0x01,
"I2C","data",62.3522253,2.544e-05,true,,,0x00,
"I2C","data",62.3522525,2.544e-05,false,,,0x00,
"I2C","stop",62.3522898,1.59999996e-07,,,,,
"I2C","start",62.352436,1.60000011e-07,,,,,
"I2C","address",62.3524726,2.544e-05,true,0x73,false,,
"I2C","data",62.3525096,2.544e-05,true,,,0x10,
"I2C","data",62.352537,2.544e-05,true,,,0x04,
"I2C","data",62.3525643,2.544e-05,true,,,0x00,
"I2C","stop",62.3526227,1.59999996e-07,,,,,
"I2C","start",62.3527587,1.60000003e-07,,,,,
"I2C","address",62.3527952,2.544e-05,true,0x73,false,,
"I2C","data",62.352831,2.544e-05,true,,,0x10,
"I2C","start",62.3529088,1.59999996e-07,,,,,
"I2C","address",62.3529122,2.544e-05,true,0x73,true,,
"I2C","data",62.3529394,2.544e-05,true,,,0x01,
"I2C","data",62.3529664,2.544e-05,false,,,0x00,
"I2C","stop",62.353053,1.59999996e-07,,,,,
"I2C","start",62.3531853,1.59999996e-07,,,,,
"I2C","address",62.3532203,2.544e-05,true,0x73,false,,
"I2C","data",62.3532562,2.544e-05,true,,,0x10,
"I2C","data",62.3532835,2.528e-05,true,,,0x01,
"I2C","data",62.3533107,2.544e-05,true,,,0x00,
"I2C","stop",62.3533466,1.59999996e-07,,,,,
"I2C","start",62.3535157,1.59999996e-07,,,,,
"I2C","address",62.3535509,2.528e-05,true,0x73,false,,
"I2C","data",62.3535866,2.544e-05,true,,,0x2F,
"I2C","data",62.3536139,2.544e-05,true,,,0x27,
"I2C","stop",62.3536496,1.60000003e-07,,,,,
"I2C","start",62.3537718,1.59999996e-07,,,,,
"I2C","address",62.353807,2.544e-05,true,0x73,false,,
"I2C","data",62.3538429,2.544e-05,true,,,0x1A,
"I2C","start",62.3539208,1.60000003e-07,,,,,
"I2C","address",62.3539242,2.544e-05,true,0x73,true,,
"I2C","data",62.3539512,2.544e-05,false,,,0x2A,
"I2C","stop",62.3539885,1.59999996e-07,,,,,
"I2C","start",62.3541181,1.59999996e-07,,,,,
"I2C","address",62.3541533,2.544e-05,true,0x73,false,,
"I2C","data",62.3541891,2.544e-05,true,,,0x1D,
"I2C","start",62.3542672,1.59999996e-07,,,,,
"I2C","address",62.3542704,2.544e-05,true,0x73,true,,
"I2C","data",62.3542976,2.544e-05,false,,,0x1C,
"I2C","stop",62.3543349,1.60000003e-07,,,,,
"I2C","start",62.3544739,1.60000003e-07,,,,,
"I2C","address",62.3545093,2.544e-05,true,0x73,false,,
"I2C","data",62.3545451,2.544e-05,true,,,0x12,
"I2C","start",62.354623,1.60000003e-07,,,,,
"I2C","address",62.3546264,2.544e-05,true,0x73,true,,
"I2C","data",62.3546536,2.544e-05,true,,,0x7F,
"I2C","data",62.3546806,2.544e-05,false,,,0x02,
"I2C","stop",62.3547179,1.60000003e-07,,,,,
"I2C","start",62.3548493,1.60000003e-07,,,,,
"I2C","address",62.3548846,2.544e-05,true,0x73,false,,
"I2C","data",62.3549205,2.544e-05,true,,,0x14,
"I2C","start",62.3549992,1.60000003e-07,,,,,
"I2C","address",62.3550024,2.544e-05,true,0x73,true,,
"I2C","data",62.3550296,2.544e-05,false,,,0x04,
"I2C","stop",62.3550669,1.59999996e-07,,,,,
"I2C","start",62.3756294,1.60000003e-07,,,,,
"I2C","address",62.3756675,2.544e-05,true,0x73,false,,
"I2C","data",62.3757072,2.544e-05,true,,,0x10,
"I2C","start",62.3757886,1.59999996e-07,,,,,
"I2C","address",62.375792,2.544e-05,true,0x73,true,,
"I2C","data",62.375819,2.544e-05,true,,,0x01,
"I2C","data",62.3758462,2.544e-05,false,,,0x00,
"I2C","stop",62.3758872,1.59999996e-07,,,,,
"I2C","start",62.3761379,1.59999996e-07,,,,,
"I2C","address",62.3761717,2.544e-05,true,0x73,false,,
"I2C","data",62.3762075,2.544e-05,true,,,0x10,
"I2C","start",62.3762854,1.60000003e-07,,,,,
"I2C","address",62.3762888,2.544e-05,true,0x73,true,,
"I2C","data",62.3763158,2.544e-05,true,,,0x01,
"I2C","data",62.3763429,2.544e-05,false,,,0x00,
"I2C","stop",62.3763802,1.60000011e-07,,,,,
"I2C","start",62.3765139,1.60000003e-07,,,,,
"I2C","address",62.3765477,2.544e-05,true,0x73,false,,
"I2C","data",62.3765835,2.544e-05,true,,,0x19,
"I2C","start",62.3766613,1.59999996e-07,,,,,
"I2C","address",62.3766646,2.544e-05,true,0x73,true,,
"I2C","data",62.3766918,2.544e-05,false,,,0x51,
"I2C","stop",62.3767291,1.59999996e-07,,,,,
"I2C","start",62.3768603,1.59999996e-07,,,,,
"I2C","address",62.3768941,2.56e-05,true,0x73,false,,
"I2C","data",62.3769301,2.544e-05,true,,,0x10,
"I2C","data",62.3769573,2.544e-05,true,,,0x01,
"I2C","data",62.3769846,2.544e-05,true,,,0x00,
"I2C","stop",62.3770203,1.59999996e-07,,,,,
"I2C","start",62.3771478,1.60000003e-07,,,,,
"I2C","address",62.3771816,2.56e-05,true,0x73,false,,
"I2C","data",62.3772203,2.544e-05,true,,,0x1A,
"I2C","start",62.3772982,1.59999996e-07,,,,,
"I2C","address",62.3773016,2.544e-05,true,0x73,true,,
"I2C","data",62.3773288,2.544e-05,false,,,0x2A,
"I2C","stop",62.3773661,1.60000003e-07,,,,,
"I2C","start",62.3774955,1.60000003e-07,,,,,
"I2C","address",62.3775294,2.544e-05,true,0x73,false,,
"I2C","data",62.3775653,2.544e-05,true,,,0x1D,
"I2C","start",62.3776434,1.59999996e-07,,,,,
"I2C","address",62.3776466,2.544e-05,true,0x73,true,,
"I2C","data",62.3776738,2.544e-05,false,,,0x18,
"I2C","stop",62.377711,1.59999996e-07,,,,,
"I2C","start",62.3778501,1.59999996e-07,,,,,
"I2C","address",62.377884,2.544e-05,true,0x73,false,,
"I2C","data",62.3779198,2.544e-05,true,,,0x12,
"I2C","start",62.3779978,1.60000003e-07,,,,,
"I2C","address",62.3780011,2.544e-05,true,0x73,true,,
"I2C","data",62.3780283,2.544e-05,true,,,0x7F,
"I2C","data",62.3780554,2.544e-05,false,,,0x02,
"I2C","stop",62.3780926,1.60000003e-07,,,,,
"I2C","start",62.378224,1.60000003e-07,,,,,
"I2C","address",62.3782578,2.544e-05,true,0x73,false,,
"I2C","data",62.3782936,2.56e-05,true,,,0x14,
"I2C","start",62.3783717,1.59999996e-07,,,,,
"I2C","address",62.378375,2.544e-05,true,0x73,true,,
"I2C","data",62.3784021,2.544e-05,false,,,0x04,
"I2C","stop",62.3784394,1.59999996e-07,,,,,
"I2C","start",62.3930488,1.59999996e-07,,,,,
"I2C","address",62.3930854,2.544e-05,true,0x73,false,,
"I2C","data",62.3931213,2.544e-05,true,,,0x10,
"I2C","start",62.393199,1.59999996e-07,,,,,
"I2C","address",62.3932024,2.544e-05,true,0x73,true,,
"I2C","data",62.3932294,2.544e-05,true,,,0x04,
"I2C","data",62.3932566,2.544e-05,false,,,0x00,
"I2C","stop",62.3933,1.60000003e-07,,,,,
"I2C","start",62.3934845,1.59999996e-07,,,,,
"I2C","address",62.3935197,2.544e-05,true,0x73,false,,
"I2C","data",62.3935554,2.544e-05,true,,,0x10,
"I2C","start",62.3936333,1.60000003e-07,,,,,
"I2C","address",62.3936366,2.544e-05,true,0x73,true,,
"I2C","data",62.3936638,2.544e-05,true,,,0x04,
"I2C","data",62.393691,2.544e-05,false,,,0x00,
"I2C","stop",62.3937283,1.59999996e-07,,,,,
"I2C","start",62.3938619,1.60000003e-07,,,,,
"I2C","address",62.3938971,2.544e-05,true,0x73,false,,
"I2C","data",62.3939886,2.544e-05,true,,,0x19,
"I2C","start",62.3940666,1.59999996e-07,,,,,
"I2C","address",62.3940699,2.544e-05,true,0x73,true,,
"I2C","data",62.3940971,2.544e-05,false,,,0x51,
"I2C","stop",62.3941344,1.60000003e-07,,,,,
"I2C","start",62.3942845,1.60000003e-07,,,,,
"I2C","address",62.3943182,2.528e-05,true,0x73,false,,
"I2C","data",62.3943539,2.56e-05,true,,,0x30,
"I2C","start",62.3944315,1.59999996e-07,,,,,
"I2C","address",62.3944349,2.544e-05,true,0x73,true,,
"I2C","data",62.3944621,2.544e-05,true,,,0x0B,
"I2C","data",62.3944893,2.544e-05,true,,,0x00,
"I2C","data",62.3946363,2.544e-05,true,,,0x8F,
"I2C","data",62.3946634,2.544e-05,true,,,0x2F,
"I2C","data",62.3948102,2.544e-05,true,,,0x06,
"I2C","data",62.3948374,2.544e-05,true,,,0xA1,
"I2C","data",62.3948645,2.56e-05,true,,,0x01,
"I2C","data",62.3948917,2.544e-05,true,,,0xFF,
"I2C","data",62.3949187,2.544e-05,true,,,0x9A,
"I2C","data",62.3949459,2.544e-05,true,,,0x01,
"I2C","data",62.394973,2.544e-05,true,,,0x00,
"I2C","data",62.3950002,2.544e-05,false,,,0x00,
"I2C","stop",62.3950374,1.60000003e-07,,,,,
"I2C","start",62.3951835,1.59999996e-07,,,,,
"I2C","address",62.3952174,2.544e-05,true,0x73,false,,
"I2C","data",62.3952574,2.544e-05,true,,,0x10,
"I2C","data",62.3952846,2.544e-05,true,,,0x04,
"I2C","data",62.395312,2.544e-05,true,,,0x00,
"I2C","stop",62.3953477,1.60000003e-07,,,,,
"I2C","start",62.3954835,1.59999996e-07,,,,,
"I2C","address",62.3955174,2.544e-05,true,0x73,false,,
"I2C","data",62.3955533,2.544e-05,true,,,0x10,
"I2C","start",62.3956312,1.60000003e-07,,,,,
"I2C","address",62.3956346,2.544e-05,true,0x73,true,,
"I2C","data",62.3956618,2.544e-05,true,,,0x01,
"I2C","data",62.3956888,2.544e-05,false,,,0x00,
"I2C","stop",62.3957368,1.60000003e-07,,,,,
"I2C","start",62.3959106,1.60000003e-07,,,,,
"I2C","address",62.3959443,2.544e-05,true,0x73,false,,
"I2C","data",62.3959814,2.544e-05,true,,,0x2F,
"I2C","data",62.3960088,2.544e-05,true,,,0x27,
"I2C","stop",62.3960445,1.60000003e-07,,,,,
"I2C","start",62.3961661,1.59999996e-07,,,,,
"I2C","address",62.3962014,2.544e-05,true,0x73,false,,
"I2C","data",62.3962373,2.544e-05,true,,,0x10,
"I2C","data",62.3962646,2.544e-05,true,,,0x01,
"I2C","data",62.396292,2.544e-05,true,,,0x00,
"I2C","stop",62.3963277,1.59999996e-07,,,,,
"I2C","start",62.3964552,1.60000003e-07,,,,,
"I2C","address",62.3964904,2.544e-05,true,0x73,false,,
"I2C","data",62.3965262,2.544e-05,true,,,0x1A,
"I2C","start",62.3966042,1.59999996e-07,,,,,
"I2C","address",62.3966075,2.544e-05,true,0x73,true,,
"I2C","data",62.3966347,2.544e-05,false,,,0x2A,
"I2C","stop",62.396672,1.59999996e-07,,,,,
"I2C","start",62.3968682,1.60000003e-07,,,,,
"I2C","address",62.3969019,2.544e-05,true,0x73,false,,
"I2C","data",62.3969378,2.544e-05,true,,,0x1D,
"I2C","start",62.3970157,1.59999996e-07,,,,,
"I2C","address",62.397019,2.56e-05,true,0x73,true,,
"I2C","data",62.3970462,2.544e-05,false,,,0x1C,
"I2C","stop",62.3970835,1.60000003e-07,,,,,
"I2C","start",62.397291,1.60000003e-07,,,,,
"I2C","address",62.3973422,2.56e-05,true,0x73,false,,
"I2C","data",62.397381,2.544e-05,true,,,0x12,
"I2C","start",62.3974589,1.59999996e-07,,,,,
"I2C","address",62.3974622,2.544e-05,true,0x73,true,,
"I2C","data",62.3974894,2.544e-05,true,,,0x7F,
"I2C","data",62.3975165,2.544e-05,false,,,0x02,
"I2C","stop",62.3975538,1.59999996e-07,,,,,
"I2C","start",62.3976851,1.59999996e-07,,,,,
"I2C","address",62.3977389,2.544e-05,true,0x73,false,,
"I2C","data",62.3977747,2.544e-05,true,,,0x14,
"I2C","start",62.3978526,1.59999996e-07,,,,,
"I2C","address",62.3978558,2.544e-05,true,0x73,true,,
"I2C","data",62.397883,2.544e-05,false,,,0x04,
"I2C","stop",62.3979253,1.59999996e-07,,,,,
"I2C","start",66.0332256,1.59999996e-07,,,,,
"I2C","address",66.0332622,2.544e-05,true,0x73,false,,
"I2C","data",66.0332981,2.544e-05,true,,,0x10,
"I2C","start",66.033376,1.59999996e-07,,,,,
"I2C","address",66.0333794,2.544e-05,true,0x73,true,,
"I2C","data",66.0334066,2.544e-05,true,,,0x01,
"I2C","data",66.0334336,2.544e-05,false,,,0x00,
"I2C","stop",66.033484,1.60000011e-07,,,,,
"I2C","start",66.0337238,1.60000011e-07,,,,,
"I2C","address",66.033759,2.544e-05,true,0x73,false,,
"I2C","data",66.0337949,2.544e-05,true,,,0x10,
"I2C","start",66.0338726,1.59999996e-07,,,,,
"I2C","address",66.033876,2.544e-05,true,0x73,true,,
"I2C","data",66.033903,2.544e-05,true,,,0x01,
"I2C","data",66.0339302,2.544e-05,false,,,0x00,
"I2C","stop",66.0339675,1.59999996e-07,,,,,
"I2C","start",66.0341011,1.59999996e-07,,,,,
"I2C","address",66.0341363,2.544e-05,true,0x73,false,,
"I2C","data",66.0341722,2.544e-05,true,,,0x19,
"I2C","start",66.0342528,1.59999996e-07,,,,,
"I2C","address",66.0342562,2.544e-05,true,0x73,true,,
"I2C","data",66.0342832,2.544e-05,false,,,0x51,
"I2C","stop",66.0343205,1.59999996e-07,,,,,
"I2C","start",66.0344518,1.59999996e-07,,,,,
"I2C","address",66.034487,2.544e-05,true,0x73,false,,
"I2C","data",66.0345229,2.544e-05,true,,,0x10,
"I2C","data",66.0345501,2.544e-05,true,,,0x01,
"I2C","data",66.0345774,2.544e-05,true,,,0x00,
"I2C","stop",66.0346142,1.59999996e-07,,,,,
"I2C","start",66.0347418,1.59999996e-07,,,,,
"I2C","address",66.034777,2.544e-05,true,0x73,false,,
"I2C","data",66.0348128,2.544e-05,true,,,0x1A,
"I2C","start",66.0348907,1.59999996e-07,,,,,
"I2C","address",66.0348941,2.544e-05,true,0x73,true,,
"I2C","data",66.0349211,2.544e-05,false,,,0x2A,
"I2C","stop",66.0349584,1.60000025e-07,,,,,
"I2C","start",66.0350878,1.59999996e-07,,,,,
"I2C","address",66.0351232,2.544e-05,true,0x73,false,,
"I2C","data",66.035159,2.544e-05,true,,,0x1D,
"I2C","start",66.035237,1.59999996e-07,,,,,
"I2C","address",66.0352403,2.544e-05,true,0x73,true,,
"I2C","data",66.0352674,2.544e-05,false,,,0x18,
"I2C","stop",66.0353046,1.60000011e-07,,,,,
"I2C","start",66.0354437,1.59999996e-07,,,,,
"I2C","address",66.035479,2.544e-05,true,0x73,false,,
"I2C","data",66.0355149,2.544e-05,true,,,0x12,
"I2C","start",66.0355928,1.60000011e-07,,,,,
"I2C","address",66.0355962,2.544e-05,true,0x73,true,,
"I2C","data",66.0356232,2.544e-05,true,,,0x7F,
"I2C","data",66.0356504,2.544e-05,false,,,0x02,
"I2C","stop",66.0356875,1.59999996e-07,,,,,
"I2C","start",66.0358189,1.60000011e-07,,,,,
"I2C","address",66.0358542,2.544e-05,true,0x73,false,,
"I2C","data",66.0358909,2.544e-05,true,,,0x14,
"I2C","start",66.0359686,1.60000011e-07,,,,,
"I2C","address",66.035972,2.544e-05,true,0x73,true,,
"I2C","data",66.0359992,2.544e-05,false,,,0x04,
"I2C","stop",66.0360363,1.60000011e-07,,,,,
"I2C","start",66.0506096,1.60000011e-07,,,,,
"I2C","address",66.0506477,2.528e-05,true,0x73,false,,
"I2C","data",66.0506872,2.544e-05,true,,,0x10,
"I2C","start",66.0507685,1.59999996e-07,,,,,
"I2C","address",66.0507718,2.544e-05,true,0x73,true,,
"I2C","data",66.0507989,2.544e-05,true,,,0x04,
"I2C","data",66.0508261,2.544e-05,false,,,0x00,
"I2C","stop",66.0508672,1.60000011e-07,,,,,
"I2C","start",66.051024,1.59999996e-07,,,,,
"I2C","address",66.0510606,2.544e-05,true,0x73,false,,
"I2C","data",66.0510965,2.544e-05,true,,,0x10,
"I2C","start",66.0511742,1.59999996e-07,,,,,
"I2C","address",66.0511776,2.56e-05,true,0x73,true,,
"I2C","data",66.0512048,2.544e-05,true,,,0x04,
"I2C","data",66.051232,2.544e-05,false,,,0x00,
"I2C","stop",66.0512693,1.60000011e-07,,,,,
"I2C","start",66.0514045,1.60000011e-07,,,,,
"I2C","address",66.0514411,2.544e-05,true,0x73,false,,
"I2C","data",66.051477,2.528e-05,true,,,0x19,
"I2C","start",66.0515592,1.59999996e-07,,,,,
"I2C","address",66.0515624,2.56e-05,true,0x73,true,,
"I2C","data",66.0515896,2.544e-05,false,,,0x51,
"I2C","stop",66.051627,1.59999996e-07,,,,,
"I2C","start",66.0517787,1.59999996e-07,,,,,
"I2C","address",66.0518154,2.544e-05,true,0x73,false,,
"I2C","data",66.051851,2.544e-05,true,,,0x30,
"I2C","start",66.0519286,1.59999996e-07,,,,,
"I2C","address",66.051932,2.544e-05,true,0x73,true,,
"I2C","data",66.0519592,2.544e-05,true,,,0x0B,
"I2C","data",66.0519862,2.56e-05,true,,,0x00,
"I2C","data",66.0521331,2.544e-05,true,,,0x8F,
"I2C","data",66.0521602,2.544e-05,true,,,0x21,
"I2C","data",66.052311,2.56e-05,true,,,0x06,
"I2C","data",66.0523382,2.544e-05,true,,,0xA1,
"I2C","data",66.0523654,2.544e-05,true,,,0x01,
"I2C","data",66.0523925,2.56e-05,true,,,0xFF,
"I2C","data",66.0524197,2.544e-05,true,,,0x9A,
"I2C","data",66.0524467,2.544e-05,true,,,0x01,
"I2C","data",66.0524739,2.544e-05,true,,,0x00,
"I2C","data",66.052501,2.544e-05,false,,,0x00,
"I2C","stop",66.0525437,1.59999996e-07,,,,,
"I2C","start",66.0526915,1.59999996e-07,,,,,
"I2C","address",66.0527282,2.544e-05,true,0x73,false,,
"I2C","data",66.052764,2.544e-05,true,,,0x10,
"I2C","data",66.0527914,2.544e-05,true,,,0x04,
